Subject,Subject_Age,TrialName,Subject_Sex,Population,Actual_Total_Trial_Number,Avatar_Sex,Fam_ID,Unfam_ID,MediaName,IngroupSum,OutgroupSum,Years_Apart,Years_Together,Kin_Nonkin,Raw_Differences,DLS,Species,DummyPop,Avatar_Age,AvatarDyad,ParticipantDyad,Z_Transformed_TrialNum
Lenore,37.03216975,Lenore_Ling_Kalli,F,Kumamoto Bonobos,29,F,Kalli,Lingoye,Ling_Kalli,1.545,0.307,5.48,8.71,Nonkin,1.238,0.668466523,Bonobo,1,Adolescent,Kalli_Lingoye,Lenore_Kalli,1.213665415
Lenore,37.03216975,Lenore_Kalli_Jas,F,Kumamoto Bonobos,6,F,Kalli,Jasiri,Kalli_Jas,1.218,0.657,5.48,8.71,Nonkin,0.561,0.2992,Bonobo,1,Adolescent,Kalli_Jasiri,Lenore_Kalli,-1.051292092
Lenore,37.03216975,Lenore_Jas_Kalli,F,Kumamoto Bonobos,14,F,Kalli,Jasiri,Jas_Kalli,1.523,0.848,5.48,8.71,Nonkin,0.675,0.284690004,Bonobo,1,Adolescent,Kalli_Jasiri,Lenore_Kalli,-0.263480785
Lenore,37.03216975,Lenore_Loretta_Herm,F,Kumamoto Bonobos,28,F,Loretta,Hermien,Loretta_Herm,0.301,0.434,NA,NA,Kin,-0.133,-0.180952381,Bonobo,1,YoungAdult,Loretta_Hermien,Lenore_Loretta,1.115189002
Lenore,37.03216975,Lenore_Herm_Loretta,F,Kumamoto Bonobos,21,F,Loretta,Hermien,Herm_Loretta,1.984,0.871,NA,NA,Kin,1.113,0.389842382,Bonobo,1,YoungAdult,Loretta_Hermien,Lenore_Loretta,0.425854108
Lenore,37.03216975,Lenore_Loretta_Lome,F,Kumamoto Bonobos,13,F,Loretta,Lomela,Loretta_Lome,0.637,0.315,NA,NA,Kin,0.322,0.338235294,Bonobo,1,YoungAdult,Loretta_Lomela,Lenore_Loretta,-0.361957199
Lenore,37.03216975,Lenore_Lome_Loretta,F,Kumamoto Bonobos,5,F,Loretta,Lomela,Lome_Loretta,1.661,1.101,NA,NA,Kin,0.56,0.202751629,Bonobo,1,YoungAdult,Loretta_Lomela,Lenore_Loretta,-1.149768505
Lolita,29.82340862,Lolita_Kire_Erin,F,Kumamoto Bonobos,21,M,Erin,Kirembo,Kire_Erin,0.584,1.348,5.48,2.72,Nonkin,-0.764,-0.395445135,Bonobo,1,YoungAdult,Erin_Kirembo,Lolita_Erin,0.425854108
Lolita,29.82340862,Lolita_Erin_Kido,F,Kumamoto Bonobos,13,M,Erin,Kidogo,Erin_Kido,1.712,0.355,5.48,2.72,Nonkin,1.357,0.656507015,Bonobo,1,YoungAdult,Erin_Kidogo,Lolita_Erin,-0.361957199
Lolita,29.82340862,Lolita_Erin_Kire,F,Kumamoto Bonobos,5,M,Erin,Kirembo,Erin_Kire,1.021,0.641,5.48,2.72,Nonkin,0.38,0.228640193,Bonobo,1,YoungAdult,Erin_Kirembo,Lolita_Erin,-1.149768505
Lolita,29.82340862,Lolita_Kido_Erin,F,Kumamoto Bonobos,28,M,Erin,Kidogo,Kido_Erin,0.834,0.798,5.48,2.72,Nonkin,0.036,0.022058824,Bonobo,1,YoungAdult,Erin_Kidogo,Lolita_Erin,1.115189002
Lolita,29.82340862,Lolita_Ling_Kalli,F,Kumamoto Bonobos,10,F,Kalli,Lingoye,Ling_Kalli,0.968,0.178,5.48,1.49,Nonkin,0.79,0.689354276,Bonobo,1,Adolescent,Kalli_Lingoye,Lolita_Kalli,-0.657386439
Lolita,29.82340862,Lolita_Jas_Kalli,F,Kumamoto Bonobos,2,F,Kalli,Jasiri,Jas_Kalli,1.236,0.371,5.48,1.49,Nonkin,0.865,0.538270068,Bonobo,1,Adolescent,Kalli_Jasiri,Lolita_Kalli,-1.445197745
Lolita,29.82340862,Lolita_Kalli_Ling,F,Kumamoto Bonobos,25,F,Kalli,Lingoye,Kalli_Ling,0.437,0.128,5.48,1.49,Nonkin,0.309,0.546902655,Bonobo,1,Adolescent,Kalli_Lingoye,Lolita_Kalli,0.819759761
Lolita,29.82340862,Lolita_Kalli_Jas,F,Kumamoto Bonobos,18,F,Kalli,Jasiri,Kalli_Jas,0.561,0.234,5.48,1.49,Nonkin,0.327,0.411320755,Bonobo,1,Adolescent,Kalli_Jasiri,Lolita_Kalli,0.130424868
Lolita,29.82340862,Lolita_Lome_Loretta,F,Kumamoto Bonobos,17,F,Loretta,Lomela,Lome_Loretta,0.518,0.248,NA,NA,Kin,0.27,0.352480418,Bonobo,1,YoungAdult,Loretta_Lomela,Lolita_Loretta,0.031948455
Lolita,29.82340862,Lolita_Loretta_Herm,F,Kumamoto Bonobos,9,F,Loretta,Hermien,Loretta_Herm,0.518,0.391,NA,NA,Kin,0.127,0.139713971,Bonobo,1,YoungAdult,Loretta_Hermien,Lolita_Loretta,-0.755862852
Lolita,29.82340862,Lolita_Loretta_Lome,F,Kumamoto Bonobos,1,F,Loretta,Lomela,Loretta_Lome,0.164,0.254,NA,NA,Kin,-0.09,-0.215311005,Bonobo,1,YoungAdult,Loretta_Lomela,Lolita_Loretta,-1.543674159
Lolita,29.82340862,Lolita_Herm_Loretta,F,Kumamoto Bonobos,24,F,Loretta,Hermien,Herm_Loretta,0.7,0.307,NA,NA,Kin,0.393,0.390268123,Bonobo,1,YoungAdult,Loretta_Hermien,Lolita_Loretta,0.721283348
Lolita,29.82340862,Lolita_Maka_Kaso,F,Kumamoto Bonobos,29,M,Makasi,Kasongo,Maka_Kaso,0.502,0.428,5.48,9.61,Nonkin,0.074,0.079569892,Bonobo,1,Adolescent,Makasi_Kasongo,Lolita_Makasi,1.213665415
Lolita,29.82340862,Lolita_Api_Maka,F,Kumamoto Bonobos,6,M,Makasi,Api,Api_Maka,0.504,0.374,5.48,9.61,Nonkin,0.13,0.148063781,Bonobo,1,Adolescent,Makasi_Api,Lolita_Makasi,-1.051292092
Lolita,29.82340862,Lolita_Maka_Api,F,Kumamoto Bonobos,22,M,Makasi,Api,Maka_Api,0.78,0.334,5.48,9.61,Nonkin,0.446,0.400359066,Bonobo,1,Adolescent,Makasi_Api,Lolita_Makasi,0.524330521
Lolita,29.82340862,Lolita_Kaso_Maka,F,Kumamoto Bonobos,14,M,Makasi,Kasongo,Kaso_Maka,0.617,0.505,5.48,9.61,Nonkin,0.112,0.099821747,Bonobo,1,Adolescent,Makasi_Kasongo,Lolita_Makasi,-0.263480785
Louise,46.29979466,Louise_Erin_Kire,F,Kumamoto Bonobos,21,M,Erin,Kirembo,Erin_Kire,1.34,0.528,NA,NA,Kin,0.812,0.434689507,Bonobo,1,YoungAdult,Erin_Kirembo,Louise_Erin,0.425854108
Louise,46.29979466,Louise_Kido_Erin,F,Kumamoto Bonobos,13,M,Erin,Kidogo,Kido_Erin,1.062,0.921,NA,NA,Kin,0.141,0.071104387,Bonobo,1,YoungAdult,Erin_Kidogo,Louise_Erin,-0.361957199
Louise,46.29979466,Louise_Kire_Erin,F,Kumamoto Bonobos,29,M,Erin,Kirembo,Kire_Erin,1.007,0.584,NA,NA,Kin,0.423,0.265870522,Bonobo,1,YoungAdult,Erin_Kirembo,Louise_Erin,1.213665415
Louise,46.29979466,Louise_Erin_Kido,F,Kumamoto Bonobos,5,M,Erin,Kidogo,Erin_Kido,1.168,0.925,NA,NA,Kin,0.243,0.11610129,Bonobo,1,YoungAdult,Erin_Kidogo,Louise_Erin,-1.149768505
Louise,46.29979466,Louise_Ling_Kalli,F,Kumamoto Bonobos,2,F,Kalli,Lingoye,Ling_Kalli,2.021,0.315,NA,NA,Kin,1.706,0.730308219,Bonobo,1,Adolescent,Kalli_Lingoye,Louise_Kalli,-1.445197745
Louise,46.29979466,Louise_Kalli_Ling,F,Kumamoto Bonobos,10,F,Kalli,Lingoye,Kalli_Ling,1.787,0.241,NA,NA,Kin,1.546,0.762327416,Bonobo,1,Adolescent,Kalli_Lingoye,Louise_Kalli,-0.657386439
Louise,46.29979466,Louise_Kalli_Jas,F,Kumamoto Bonobos,26,F,Kalli,Jasiri,Kalli_Jas,1.356,0,NA,NA,Kin,1.356,1,Bonobo,1,Adolescent,Kalli_Jasiri,Louise_Kalli,0.918236175
Louise,46.29979466,Louise_Jas_Kalli,F,Kumamoto Bonobos,18,F,Kalli,Jasiri,Jas_Kalli,1.532,0.997,NA,NA,Kin,0.535,0.211546066,Bonobo,1,Adolescent,Kalli_Jasiri,Louise_Kalli,0.130424868
Louise,46.29979466,Louise_Lome_Loretta,F,Kumamoto Bonobos,25,F,Loretta,Lomela,Lome_Loretta,1.87,0.548,NA,NA,Kin,1.322,0.546732837,Bonobo,1,YoungAdult,Loretta_Lomela,Louise_Loretta,0.819759761
Louise,46.29979466,Louise_Loretta_Lome,F,Kumamoto Bonobos,17,F,Loretta,Lomela,Loretta_Lome,1.087,1.154,NA,NA,Kin,-0.067,-0.029897367,Bonobo,1,YoungAdult,Loretta_Lomela,Louise_Loretta,0.031948455
Louise,46.29979466,Louise_Loretta_Herm,F,Kumamoto Bonobos,1,F,Loretta,Hermien,Loretta_Herm,1.725,0.521,NA,NA,Kin,1.204,0.536064114,Bonobo,1,YoungAdult,Loretta_Hermien,Louise_Loretta,-1.543674159
Louise,46.29979466,Louise_Herm_Loretta,F,Kumamoto Bonobos,9,F,Loretta,Hermien,Herm_Loretta,1,0.358,NA,NA,Kin,0.642,0.47275405,Bonobo,1,YoungAdult,Loretta_Hermien,Louise_Loretta,-0.755862852
Louise,46.29979466,Louise_Maka_Api,F,Kumamoto Bonobos,30,M,Makasi,Api,Maka_Api,0.787,1.645,NA,NA,Kin,-0.858,-0.352796053,Bonobo,1,Adolescent,Makasi_Api,Louise_Makasi,1.312141828
Louise,46.29979466,Louise_Kaso_Maka,F,Kumamoto Bonobos,6,M,Makasi,Kasongo,Kaso_Maka,1.144,0.664,NA,NA,Kin,0.48,0.265486726,Bonobo,1,Adolescent,Makasi_Kasongo,Louise_Makasi,-1.051292092
Louise,46.29979466,Louise_Api_Maka,F,Kumamoto Bonobos,22,M,Makasi,Api,Api_Maka,0.918,0.865,NA,NA,Kin,0.053,0.029725182,Bonobo,1,Adolescent,Makasi_Api,Louise_Makasi,0.524330521
Louise,46.29979466,Louise_Maka_Kaso,F,Kumamoto Bonobos,14,M,Makasi,Kasongo,Maka_Kaso,1.247,1.044,NA,NA,Kin,0.203,0.088607595,Bonobo,1,Adolescent,Makasi_Kasongo,Louise_Makasi,-0.263480785
